t,X,Y,yaw
12.82,2.6127669591378324,0.46216701720362763,1.0141564781746797
12.83,2.6143868300498156,0.46477014595110805,1.0172630148263253
12.84,2.6159526874941994,0.4673039890773124,1.0200952570733963
12.85,2.6175432481110716,0.4698941824177757,1.023254149091605
12.86,2.6190611018266847,0.4723835748466797,1.0262473462570059
12.87,2.6206322874853085,0.4749778741131252,1.0294769949086777
12.88,2.622203946595783,0.4775919713217281,1.0319723204472047
12.89,2.6237400340610817,0.4801614004375515,1.0345842910579934
12.9,2.6252719227251697,0.48273906947470946,1.03750326935032
12.91,2.626794455668168,0.48531810760557875,1.040653311415389
12.92,2.6282972983917134,0.4878822080746116,1.0436323306912574
12.93,2.629781655033253,0.4904321507854139,1.047194288605365
12.94,2.6312765528405837,0.49302137023098236,1.0500182265683222
12.95,2.632792131573692,0.4956636134200616,1.0529710794905172
12.96,2.634259481557901,0.49823936797192053,1.056393695202814
12.97,2.6357243609022256,0.5008313721396633,1.0595194623380624
12.98,2.6371676578421615,0.5034039275564861,1.0626694382684263
12.99,2.6386148435538983,0.5060025632602566,1.0659033595799223
13.0,2.640075159403001,0.5086448423523554,1.0690074032886423
13.01,2.6415178019475287,0.5112743903035063,1.0728757816598848
13.02,2.642973912719293,0.5139530070596435,1.075943880913171
13.03,2.6444244265170203,0.5166409488692149,1.0789904047336205
13.04,2.6458831756407757,0.5193639685198373,1.0826898520181385
13.05,2.647261092674193,0.5219591193631639,1.0863174724841949
13.06,2.6486508461962623,0.5245996451270957,1.0896276654128678
13.07,2.650067454906472,0.527312949891489,1.0925168956079832
13.08,2.6513934553562524,0.5298706933661844,1.0958874000293923
13.09,2.6527538587671318,0.5325165846411207,1.0988672146213128
13.1,2.654093593271499,0.5351414812082175,1.1020083415631226
13.11,2.6554696214838676,0.5378585307085629,1.1049754687074185
13.12,2.6568051065127616,0.5405150518377491,1.1080803852079033
13.13,2.6581518499865107,0.5432148240837276,1.1110247307221766
13.14,2.6595061229327,0.545949821055256,1.1141340569319773
13.15,2.6608663819857203,0.5487185224522603,1.1169302565593924
13.16,2.66217668947874,0.5514045023800977,1.1199388898530103
13.17,2.663479877911292,0.5540964118850528,1.1227198078594554
13.18,2.664774815465429,0.5567903542312275,1.1262686085354665
13.19,2.666091447544476,0.559554508870485,1.1291813722916964
13.2,2.6673418687088013,0.562199475908385,1.1320042392510268
13.21,2.668604743591207,0.5648904186784333,1.135056096520924
13.22,2.669872888068022,0.5676141725518481,1.1380954215654828
13.23,2.671120532282247,0.5703153204235517,1.141585869011845
13.24,2.6723838807147215,0.5730757376164047,1.1447285667403968
13.25,2.673640008474775,0.57584332983357,1.1475854022118626
13.26,2.674883409575167,0.5786038095265709,1.1506466242516733
13.27,2.676087562000004,0.5812991575347252,1.1539928349598136
13.28,2.6772919360535115,0.5840194067057991,1.1568776343502345
13.29,2.6785046112672437,0.5867798901638462,1.1596675050941083
13.3,2.679680204205081,0.5894763655049471,1.1630648076463164
13.31,2.680855967023859,0.5921984366111748,1.1662826429087327
13.32,2.6820242061794017,0.5949271770893532,1.1687041465799632
13.33,2.6831966735577817,0.5976842269998778,1.171564329209511
13.34,2.684368523354517,0.6004618579536652,1.1744898177675736
13.35,2.6855457025327905,0.6032750726104392,1.1770414360924715
13.36,2.686699351008158,0.6060519303033349,1.1798916079731725
13.37,2.6878561426023864,0.6088589077347334,1.1828560249041773
13.38,2.6890103826640854,0.6116834329599689,1.1850623114237488
13.39,2.6901173301662737,0.6144093888389677,1.1877661141817433
13.4,2.6912250726172773,0.6171586027547855,1.190860301846511
13.41,2.692351542674842,0.619979442564061,1.193930740125235
13.42,2.693480151803704,0.622831029625685,1.1971922383411333
13.43,2.6945780001595585,0.6256315541408569,1.2004663619101983
13.44,2.6956353364193903,0.6283549432694274,1.2033750741935771
13.45,2.69673641055912,0.6312156233626902,1.2058426346282747
13.46,2.6978136709348113,0.6340351674878997,1.2088279300709965
13.47,2.698869847328126,0.6368244752325325,1.212018494159184
13.48,2.6999392905824102,0.6396762617827827,1.2149396138466995
13.49,2.700973239374053,0.6424580878392772,1.2177704068715751
13.5,2.702008414143403,0.6452675401900255,1.2208369718862906
13.51,2.7030475768089843,0.648114698209073,1.2238072419389867
13.52,2.7040627996758957,0.6509221273331619,1.2272507412486107
13.53,2.705068487998875,0.6537334238271563,1.2300081379615189
13.54,2.706087640279122,0.6566073197053094,1.2325352001582464
13.55,2.7070598540085307,0.6593710051073051,1.2348712778863007
13.56,2.7080384500309167,0.6621737314706082,1.2378199128749412
13.57,2.7090084300444355,0.6649783262650094,1.2408162875581676
13.58,2.709965946535213,0.6677739739140084,1.2436886876811784
13.59,2.7109289708583226,0.6706122723787549,1.2467765632277221
13.6,2.71187977151969,0.6734432445564124,1.2498439736590206
13.61,2.7128128735634585,0.6762500165994818,1.2521788931915294
13.62,2.713737699260651,0.679053744633198,1.255587031540791
13.63,2.71466709968721,0.6819039582030939,1.2582120669211112
13.64,2.715590679852551,0.684761753114607,1.261393310738723
13.65,2.716495493856174,0.6875922211867751,1.2640458926815772
13.66,2.717390974503751,0.6904193267683641,1.2672882130322691
13.67,2.7182974001159517,0.6933135516017127,1.2699506396034197
13.68,2.7192008020066436,0.6962252800146841,1.272753235937761
13.69,2.720091755283137,0.6991255810412412,1.275578376304777
13.7,2.7209484226292795,0.7019425991386005,1.2788421843433047
13.71,2.7218055010495084,0.7047943731925652,1.2813467775112042
13.72,2.7226521595352606,0.7076372890547511,1.283952599147543
13.73,2.7234814804190215,0.7104487495644924,1.287166517376785
13.74,2.724320720821106,0.7133279049831275,1.290169872074107
13.75,2.725149473255289,0.7162031943807359,1.2929661329970932
13.76,2.725982460828403,0.7191238409425039,1.2959806129446236
13.77,2.7267957003020666,0.7220081836572049,1.2988850075181773
13.78,2.727595734359036,0.7248775718820355,1.301621900360414
13.79,2.7284035294747526,0.7278057499773174,1.3042550235607346
13.8,2.7292057330385853,0.7307438148972794,1.3070455475926075
13.81,2.7299670224045345,0.7335629688591785,1.3107140658743517
13.82,2.7307511132618303,0.736509464516503,1.3141739568552564
13.83,2.7315059115422278,0.7393858933598763,1.3170683452412608
13.84,2.7322445582767143,0.7422343275042502,1.320419914573327
13.85,2.7329919142415173,0.7451566214338665,1.323489436110461
13.86,2.733735718615578,0.7481026708379307,1.3262229912010963
13.87,2.7344500718286997,0.7509650139836573,1.329345712222138
13.88,2.73515829520452,0.7538409926821139,1.3319507809100468
13.89,2.7358574350000233,0.7567122804863955,1.335035601590736
13.9,2.7365453735034273,0.7595759682281331,1.337951450808437
13.91,2.7372358066011118,0.7624873919146248,1.3402804065515952
13.92,2.737911640346981,0.7653671079779075,1.3432273930088086
13.93,2.7385843242885635,0.7682718604286284,1.3459112850743107
13.94,2.7392442879933085,0.7711568922554501,1.3494254600482198
13.95,2.7399199820945306,0.7741591861235723,1.352161309550288
13.96,2.740568621536556,0.7770785313423517,1.3548457822813642
13.97,2.7412084692046648,0.7799952651428746,1.3578295028020921
13.98,2.7418340338582037,0.7828881028830624,1.3603197711898591
13.99,2.7424483135994104,0.78576339649526,1.363511508763526
14.0,2.743075949694984,0.788747797542271,1.3663474026780076
14.01,2.7436882277005674,0.7917007267258034,1.3695880324782912
14.02,2.7442820296941237,0.7946119733525805,1.3724814324660106
14.03,2.744876549642116,0.7975704274814427,1.3758047045440471
14.04,2.7454450639448655,0.8004489648585349,1.3786088701157424
14.05,2.7460147654432943,0.8033766793260099,1.381202076087852
14.06,2.7465858635422338,0.806352712347044,1.384297110316074
14.07,2.7471556544626132,0.8093724001176913,1.3875106073161998
14.08,2.7477052131568245,0.8123371208517434,1.3906157934255998
14.09,2.7482454968865,0.8153031696872636,1.3934998598188353
14.1,2.7487601202667356,0.8181753071012475,1.3961278250858704
14.11,2.7492825970193,0.8211360726629352,1.3982372508201377
14.12,2.749789949228944,0.8240469971375215,1.401592740868672
14.13,2.750299917845882,0.8270321142919336,1.404253658303033
14.14,2.7507986042566794,0.8299987250026263,1.4067355588575459
14.15,2.7512845454020876,0.8329340608207546,1.4099277596921471
14.16,2.7517768694601443,0.8359680271217285,1.4124849747761867
14.17,2.7522594300313217,0.8389906936853658,1.415474277775848
14.18,2.752728908480943,0.8419889607497342,1.4182994928131365
14.19,2.7531906238393153,0.8449931587904085,1.4215508981748946
14.2,2.753635722428899,0.847953309314569,1.4245980681807164
14.21,2.7540712702321986,0.8509112121909596,1.427617770958066
14.22,2.7545058614894806,0.8539257520914049,1.4307588874442687
14.23,2.754926455808107,0.8569095353328778,1.4332604994983575
14.24,2.7553506670618946,0.8599744317661929,1.4368119816335756
14.25,2.7557491683551834,0.8629308505049329,1.440081467682057
14.26,2.7561451325013913,0.8659427986384531,1.4429885607740822
14.27,2.7565333039654853,0.8689633943337471,1.445905611256518
14.28,2.756916910711828,0.8720189474056566,1.4491616462295522
14.29,2.75728677827687,0.8750447431628396,1.4521714916678474
14.3,2.7576348438718026,0.8779651385288701,1.4548920725845889
14.31,2.7579835024742314,0.8809598166381509,1.4583805817707913
14.32,2.758315778753854,0.8839031357191451,1.4614910185650565
14.33,2.7586378044423454,0.8868375053994644,1.464855991692803
14.34,2.758951568748493,0.8897881247010082,1.4675384389662447
14.35,2.7592622259426687,0.8927859810352227,1.4706661239314964
14.36,2.759558687502097,0.895736840095609,1.4736218512285502
14.37,2.7598410488646805,0.8986334035491791,1.4772618540674973
14.38,2.7601167498434624,0.9015723895003217,1.4804635900709213
14.39,2.7603960116822646,0.9046554559815504,1.4836320154922351
14.4,2.7606607771949827,0.9076853043208067,1.48718637806261
14.41,2.7609123829908144,0.9106875693911689,1.4901205976138345
14.42,2.761150788823807,0.9136362676373796,1.4934252615497208
14.43,2.7613852572399638,0.916660658783153,1.4960457260661422
14.44,2.7616115572286186,0.9196824182625397,1.499307532564739
14.45,2.7618257537364257,0.9226735372404107,1.5021778978295992
14.46,2.7620355497245077,0.9257261663054581,1.504602542976616
14.47,2.7622391708201173,0.9287978083905718,1.507489896514731
14.48,2.7624272841093505,0.9317653098028704,1.5104413623694242
14.49,2.76260704342409,0.9347400608008933,1.5135576987184836
14.5,2.7627752385146453,0.9376753402166129,1.5162946917506412
14.51,2.7629407402422053,0.9407089707605683,1.5193353841922062
14.52,2.763098021300419,0.9437625913709864,1.5227639165045308
14.53,2.7632425548404975,0.9467693605586274,1.5259977493335366
14.54,2.7633810264595864,0.9498582750076602,1.5289966221126752
14.55,2.7635051283683314,0.9528255118262572,1.5318433349594607
14.56,2.7636250603185792,0.9559028437450091,1.5344112057879489
14.57,2.763733217438796,0.95887409639177,1.5371946657572013
14.58,2.7638356473395853,0.9619213072882983,1.5397730464427777
14.59,2.7639298029448596,0.9649553319230557,1.542859941231504
14.6,2.7640145355815453,0.9679875993717977,1.5456795845000035
14.61,2.7640881916311613,0.9709195305690089,1.5485354838398298
14.62,2.7641534520385136,0.9738506696683834,1.5514388757014563
14.63,2.76421096043181,0.9768211645869525,1.5540533248140127
14.64,2.764261965533157,0.9798672333422245,1.556949212296808
14.65,2.7643044208675125,0.9829330432500091,1.5603730420554787
14.66,2.7643357150630625,0.9859352698039674,1.5639278162328987
14.67,2.7643556178039916,0.9888329035439708,1.566815613867403
14.68,2.7643675591533285,0.9918326893813021,1.5704121420650037
14.69,2.764368701675044,0.9948065755620981,1.5739784712193532
14.7,2.764359298796046,0.9977614531558704,1.5766318937955277
14.71,2.764341641527121,1.0007872205731145,1.5793327627494602
14.72,2.764315742334406,1.0038211054112647,1.582565018222623
14.73,2.764281069282214,1.006767180735469,1.586153720907287
14.74,2.764235722512866,1.0097197131739186,1.5889194974580434
14.75,2.764181100951846,1.0127332907518152,1.592081507538158
14.76,2.764117277981154,1.0157313076654955,1.5941948455084691
14.77,2.7640483236327773,1.018677723411153,1.597453359991941
14.78,2.763967736265202,1.0217001257048832,1.6007735164261474
14.79,2.7638761945793218,1.024752922334704,1.6034200959516942
14.8,2.7637783908015177,1.0277497887303566,1.6062213554721607
14.81,2.763670521600985,1.0307935145344682,1.6092896397017553
14.82,2.7635537531662027,1.0338254893626428,1.6124697927361404
14.83,2.7634266224899995,1.0368743615839755,1.6156750635946655
14.84,2.7632897031531725,1.0399231862861333,1.6186953232854817
14.85,2.763145652126066,1.0429282773049133,1.6220913443108833
14.86,2.7629892396439852,1.045974874859784,1.6250609441614752
14.87,2.762828412741456,1.0489357178501526,1.6284041174311141
14.88,2.7626549290875544,1.0519438474550142,1.631354090924779
14.89,2.7624734780774456,1.0549365132207023,1.6342669639456013
14.9,2.7622868378693877,1.0578731390533864,1.637142122246628
14.91,2.76208998342806,1.0608358817495807,1.6399467934650487
14.92,2.761884660832194,1.063800362420762,1.6430181129947503
14.93,2.7616700659054505,1.066766526789383,1.6462931392178244
14.94,2.7614412143945564,1.06979203923198,1.649668963200994
14.95,2.761207677888913,1.0727468287101118,1.6528914280491602
14.96,2.760958252392937,1.0757782507692346,1.6560339890892728
14.97,2.7607030382184625,1.0787651439491246,1.6595009137743781
14.98,2.760435935950624,1.081768385879172,1.6623033235514268
14.99,2.760163482452241,1.0847374769570821,1.6656753235753854
15.0,2.759881682549948,1.0876986571349117,1.6657429237113672
15.01,2.7595961410715106,1.090697004975748,1.6661506478374033
15.02,2.7593065500804044,1.093724793948422,1.666006280472868
15.03,2.7590267725929425,1.0966544412917978,1.6656877703738913
15.04,2.7587464647076496,1.099599554526464,1.6657659454418359
15.05,2.758460329707341,1.1026034019431656,1.6660066736903434
15.06,2.7581876686213094,1.1054585191097492,1.6664100460844324
15.07,2.757906733652108,1.1083877885506814,1.6665128491789516
15.08,2.757620031610647,1.1113739600523858,1.6662088193842821
15.09,2.757345508764845,1.1142424449727686,1.6659639910044954
15.1,2.7570682116060072,1.1171474180621443,1.6660567297263644
15.11,2.7567958523421896,1.1199978670548143,1.6656500058353874
15.12,2.7565222798883506,1.1228733643487494,1.6653314003054212
15.13,2.756254101583545,1.1257017213388445,1.6659750476427646
15.14,2.755986258891209,1.128507321229438,1.6664021121398904
15.15,2.7557144797696096,1.1313413605395686,1.6662942991519445
15.16,2.7554444816449966,1.1341600260731217,1.6665375291265805
15.17,2.755170187975191,1.1370162160666544,1.6662501535073004
15.18,2.754902322804864,1.1398139156428533,1.66631879791253
15.19,2.7546381411661978,1.1425711478855407,1.666861528832913
15.2,2.7543755848867604,1.1452958401533941,1.666974761503266
15.21,2.754115834311432,1.1479882228993896,1.6675591003391586
15.22,2.753848911768623,1.1507381332655735,1.66754273417928
15.23,2.7535867254906665,1.1534397091126063,1.667250101264421
15.24,2.753324994693416,1.1561448249962119,1.6671462207236867
15.25,2.7530524421211084,1.158964845266584,1.667248705216372
15.26,2.752783782167074,1.1617416178174267,1.6670782640713842
15.27,2.7525258503837104,1.1644122564671833,1.6668367384537184
15.28,2.7522760931771946,1.167004798808181,1.666961216583873
15.29,2.752014364143876,1.1697180732691403,1.6668084418796691
15.3,2.751749155175369,1.1724718251203232,1.6670191016483047
15.31,2.7514903450104025,1.1751532164309464,1.6669151882970923
15.32,2.7512262431294885,1.177892408761446,1.6669833650054353
15.33,2.7509722721986387,1.1805246470570327,1.6673010342397494
15.34,2.7507084607644594,1.1832498193272514,1.6669790199605674
15.35,2.75046089392834,1.1858158001085253,1.66690020939001
15.36,2.750202485272052,1.1884963641888482,1.6669396468486464
15.37,2.7499561164606323,1.1910509799083007,1.6672228961215176
15.38,2.749704073346286,1.1936567083794363,1.667598495962788
15.39,2.7494496819447796,1.1962764461574038,1.667110389093797
15.4,2.7491999056862246,1.1988617741269114,1.6672021129535786
15.41,2.748946996926493,1.2014770191880684,1.6670999233007961
15.42,2.7486986670363494,1.2040476574808858,1.66701803481785
15.43,2.7484508544406245,1.206615137602291,1.667124744949748
15.44,2.748201318857876,1.2091975871267382,1.6667833067326967
15.45,2.7479595945482553,1.2117081513482266,1.6666969336842326
15.46,2.747716907410803,1.214230999709916,1.667406142254735
15.47,2.747472120018533,1.2167568853664947,1.667794064640793
15.48,2.7472287067643886,1.2192584837623113,1.6675192681755244
15.49,2.7469833860005837,1.2217868939209384,1.6675554876389547
15.5,2.7467488755158174,1.224202977010867,1.6677281452558068
15.51,2.7465136973472672,1.2266215960970743,1.6676317314267606
15.52,2.7462725475067242,1.2291041138097574,1.6679700874043206
15.53,2.746039213929632,1.2314977504951856,1.6676897253861247
15.54,2.7458025937494983,1.2339321704885464,1.6681720163028548
15.55,2.7455670912904333,1.2363430149464463,1.668250692002616
15.56,2.745332552703368,1.2387420415823023,1.668358985608862
15.57,2.745092236444734,1.2411974204745788,1.6682832141555621
15.58,2.744852440372336,1.2436494009172858,1.6682354781789999
15.59,2.7446209546258094,1.2460175729912266,1.668092947739685
15.6,2.744386817047744,1.2484164053209665,1.6683253764625094
15.61,2.744153317115506,1.250802967265901,1.668319815053085
15.62,2.743927919001815,1.2531068541528023,1.668227770643012
15.63,2.743701395576651,1.2554244446058798,1.6684323841639848
15.64,2.7434699896796335,1.257786995083088,1.6689185980340213
15.65,2.7432365659317033,1.2601582623870378,1.6694026981855914
15.66,2.7430075805348992,1.2624729480799277,1.6697966166780287
15.67,2.74278047941007,1.2647593928583691,1.6695133700461704
15.68,2.7425480492358196,1.267106248687299,1.6694632912222096
15.69,2.7423227766002296,1.2693819965990059,1.6699738962040165
15.7,2.7420927063695935,1.2716941665654216,1.6701206251836496
15.71,2.7418638673574782,1.273990543155537,1.6703310888706773
15.72,2.7416351024674626,1.2762812897753022,1.6703356451002416
15.73,2.7414097876213654,1.2785373852799542,1.6703231889847163
15.74,2.741191664646237,1.2807217431666138,1.6705002139156018
15.75,2.740977585055194,1.2828617775008566,1.670367105426625
15.76,2.7407537623054172,1.2851022197122894,1.6704320773726422
15.77,2.7405281456965365,1.2873591357928895,1.6702555768171203
15.78,2.7403128777375514,1.2895163777784289,1.6708360935471323
15.79,2.740095270369175,1.2916843251427772,1.6704835502455349
15.8,2.7398705853855976,1.293930753622616,1.6703694883748839
15.81,2.739646941853354,1.2961693479551069,1.6708318409578324
15.82,2.739427255592717,1.2983581002732991,1.6707330373735005
15.83,2.7392131506998614,1.300493368051199,1.6708673726632148
15.84,2.7389967626397618,1.302648489512569,1.6709570899636519
15.85,2.7387804844432573,1.304800574404395,1.6717222249681631
15.86,2.7385755302042956,1.3068244144609134,1.6719988307966431
15.87,2.738356699388034,1.3089793336823343,1.6718439379495713
15.88,2.7381484985714133,1.3110327391179437,1.671882754945937
15.89,2.7379387476230224,1.3131006331046058,1.6718635960738626
15.9,2.7377314193194304,1.3151450328310625,1.672143585690567
15.91,2.737520165084805,1.3172223505433631,1.672721071774491
15.92,2.737303327271237,1.3193424089132655,1.6731346788466137
15.93,2.737092759711537,1.32139278338841,1.6733813398081234
15.94,2.7368818006152327,1.3234419965051463,1.67322330393307
15.95,2.736662731408091,1.325573296002603,1.6736506025156177
15.96,2.7364536226261995,1.3275991804147205,1.6734938571216607
15.97,2.736246583890759,1.3296080929787093,1.6733242662626824
15.98,2.736040474102161,1.3316113232769253,1.672622076060611
15.99,2.7358351088155306,1.3336211785590366,1.673138069111246
16.0,2.7356278511298058,1.3356392562389412,1.6733523635253762
16.01,2.7354127029097035,1.337729756286031,1.6736215175314517
16.02,2.735209870638783,1.33969539248096,1.6730656518427514
16.03,2.7350086343138678,1.341656237115876,1.67366882390491
16.04,2.734808141099691,1.343598305829471,1.673748932624248
16.05,2.7346007504832026,1.3456056117055095,1.6736333176416944
16.06,2.734405273733353,1.347499747048071,1.6731817961653224
16.07,2.7342026739731966,1.3494716218622345,1.6734483747095716
16.080000000000002,2.7340040967879773,1.3513992911116126,1.6736586941683451
16.09,2.733809339531794,1.3532859858177042,1.6737309279476258
16.1,2.7336110961102382,1.355205095227201,1.6738056755735635
16.11,2.7334200407009157,1.357053268959022,1.6736982077257565
16.12,2.7332289336833555,1.3589038863437355,1.6735857677235575
16.13,2.733038296299237,1.3607519896621327,1.6734722424361426
16.14,2.732855803636911,1.3625231052143667,1.6732262229890182
16.15,2.732662161921229,1.3644069694627303,1.673295260350539
16.16,2.7324606958789026,1.366365624099618,1.6729344691616161
16.17,2.732282046454147,1.3681086336416637,1.6731597511978227
16.18,2.732093912238515,1.3699401144676229,1.6731648176425682
16.19,2.731912241705846,1.3717085833936522,1.6732684168154623
16.2,2.7317252040732916,1.3735274445983028,1.6732162394402583
16.21,2.7315440590134985,1.3752899067758224,1.67307504899581
16.22,2.731362710081865,1.377056805368044,1.672730462373037
16.23,2.7311754777896873,1.3788872359512787,1.672704610900234
16.240000000000002,2.730996018649138,1.3806421223768424,1.6726509332915016
16.25,2.7308080057029565,1.382481629995827,1.6728373463229682
16.26,2.730638116203073,1.3841407611980718,1.673338034062044
16.27,2.7304588932738523,1.3858824361582598,1.6728109731804952
16.28,2.730278606933564,1.387643560660618,1.672989390243347
16.29,2.730098684761704,1.3893980378717088,1.6728957617362428
16.3,2.7299269957056005,1.3910737774298623,1.6733034878113742
16.31,2.7297529050764093,1.3927661512582956,1.6737268426715717
16.32,2.7295819231053833,1.394421420436017,1.6735595560906518
16.330000000000002,2.7294110754132945,1.3960781012306613,1.67353647262714
16.34,2.7292404670158583,1.3977328359541465,1.6734412785119657
16.35,2.72907206395629,1.3993677065460037,1.6729438048652785
16.36,2.728911332517511,1.4009357532845164,1.6732583055516268
16.37,2.7287371881877305,1.4026294009120526,1.6733342400213362
16.38,2.728570577862775,1.4042485678627836,1.6733822134383904
16.39,2.7284106902514065,1.4058016697969749,1.673142974986324
16.4,2.728256936978105,1.4072987002708408,1.673125230396129
16.41,2.728087560947659,1.408948130891556,1.6733685420118
16.42,2.727933837003377,1.410441561178988,1.6738552352085119
16.43,2.7277723176065827,1.4120032617053067,1.67358384260795
16.44,2.7276179442707416,1.4134998372943477,1.673838963822307
16.45,2.7274631117776047,1.414997121492298,1.6735183610107331
16.46,2.727300997385611,1.4165697518562173,1.6738413720247967
16.47,2.7271411080945063,1.4181159006617947,1.6735141037132752
16.48,2.7269814221720234,1.419665037720027,1.6738379090706452
16.490000000000002,2.7268281807185497,1.4211469512865262,1.6739941070207067
16.5,2.726670671782148,1.4226678114581304,1.6743996101178618
16.51,2.726511609342309,1.4241976174716162,1.6741867801443424
16.52,2.726354358637852,1.4257131344724927,1.6742531590008058
16.53,2.7262014663588077,1.4271856945863777,1.674484531650659
16.54,2.726049094821805,1.428649941018664,1.6746645946487064
16.55,2.7259027278802312,1.430054029100479,1.6750656946775135
16.56,2.725752343057576,1.4314910707801662,1.6749355646912045
16.57,2.7256031847641924,1.4329181860525453,1.6757053073348342
16.580000000000002,2.7254549974975992,1.4343255319448527,1.6753579030132535
16.59,2.725307398312848,1.4357319843999838,1.6753318667604185
16.6,2.7251534414841596,1.437199386039899,1.6748350624349637
16.61,2.7250113646704244,1.4385600698915604,1.675149761280813
16.62,2.7248693595186064,1.4399159362920004,1.6750813142382635
16.63,2.7247198377051967,1.44134451569945,1.674770602055005
16.64,2.7245753532510495,1.4427291218552196,1.6744857156838857
16.65,2.724443031100873,1.4440006848499742,1.6743002066345174
16.66,2.724303825436724,1.4453408104865602,1.6742552996321647
16.67,2.724170034603206,1.4466293709074922,1.6740243790236
16.68,2.7240387173219696,1.447896957637891,1.6736020774201705
16.69,2.7239060901899665,1.4491824845200956,1.673777075389747
16.7,2.723771164549011,1.4504880522260837,1.6738979646593495
16.71,2.7236418629513377,1.4517377231229418,1.6743429713461466
16.72,2.723507279473517,1.4530328122784852,1.6744334591116659
16.73,2.723380714195213,1.4542496717124824,1.673934446504187
16.740000000000002,2.723256128137932,1.4554533390259012,1.6736970263957816
16.75,2.723126572345738,1.4567079291315161,1.6744486152264901
16.76,2.7229984642619787,1.457939440443689,1.6740222507074496
16.77,2.722868564304423,1.4591933719911572,1.6740738390084178
16.78,2.7227473658713794,1.4603627186671393,1.67408202337586
16.79,2.722623263080281,1.4615599916117556,1.6741574788155102
16.8,2.722506367348334,1.4626869058015552,1.6743391498302789
16.81,2.722384877661403,1.4638560376099865,1.6746715201296378
16.82,2.7222638316088874,1.4650171461537538,1.6748128049787643
16.830000000000002,2.7221398069660254,1.466205198567858,1.6744616355348352
16.84,2.722025263459025,1.4673061734295063,1.6743756252774062
16.85,2.7219034107965205,1.4684783823544771,1.6742976217389254
16.86,2.7217913133579628,1.4695575656682038,1.6741563751894772
16.87,2.7216725350387736,1.470702640946398,1.6741939765938658
16.88,2.721548877886242,1.4718943137014608,1.6747736801115845
16.89,2.72142642168461,1.4730677863488415,1.6748736065191259
16.9,2.721311544226396,1.4741675688508018,1.6751360675734852
16.91,2.721203445551111,1.4751998323704643,1.6754474875694914
16.92,2.721101526084768,1.4761701715833648,1.675330870897121
16.93,2.720995955803446,1.4771763984060071,1.6751653280438064
16.94,2.7208854149971975,1.4782316843970573,1.6756955980598454
16.95,2.7207767211509286,1.4792640544825144,1.6754442773295573
16.96,2.720671908965137,1.4802619650909454,1.675395376568917
16.97,2.7205571227256384,1.4813553527474552,1.6748633463815703
16.98,2.720460302777135,1.4822823532328155,1.6750048580270072
16.990000000000002,2.720358586040443,1.4832549058041462,1.6747052753508482
17.0,2.7202587039101815,1.484212690427323,1.674930942014581
17.01,2.720160319461027,1.4851540542956623,1.6748475582573117
17.02,2.7200604896282816,1.4861100189347116,1.6746627408636499
17.03,2.719970038943762,1.4869777217768074,1.6749861532396084
17.04,2.7198677170874297,1.4879562370432649,1.6750459553610504
17.05,2.7197633971628865,1.488953283613916,1.6745987950631895
17.06,2.7196680552930768,1.4898684756171245,1.6746563629328255
17.07,2.7195688485728673,1.4908202348873443,1.6747269729589116
17.080000000000002,2.7194705269280783,1.4917628575259958,1.6744825651554869
17.09,2.7193777792912437,1.4926541525357144,1.6744586261632466
17.1,2.7192850094706573,1.4935458680899907,1.6746788330726636
17.11,2.7191979571163043,1.494380840097641,1.6752954092195904
17.12,2.719104546650193,1.4952714718644629,1.675130357435546
17.13,2.719014047167963,1.4961357235667783,1.6751709418249017
17.14,2.718930321337313,1.4969349751041459,1.6752193000719384
17.150000000000002,2.7188441268587447,1.4977574086661412,1.6750125246839083
17.16,2.7187561375017917,1.4985986461759426,1.6752958602880876
17.17,2.7186698342374678,1.4994215100131176,1.6754997220458503
17.18,2.7185806486717916,1.5002701875479245,1.6754680982050072
17.19,2.718499490457628,1.501042712954707,1.6758072303589935
17.2,2.71841203514037,1.5018724707482443,1.6755975579498703
17.21,2.718331698311867,1.502636226010689,1.6760361448206809
17.22,2.7182488637213176,1.5034204211640756,1.6763707894000108
17.23,2.718158339606171,1.504274676411719,1.6761588956380324
17.240000000000002,2.7180750203782136,1.5050625338454018,1.6759016761315293
17.25,2.717991443334354,1.5058547775818678,1.6761717250772012
17.26,2.717915962691807,1.5065684266722792,1.676416557958192
17.27,2.7178386617189587,1.5072975797038053,1.6766598530509484
17.28,2.7177614026099888,1.5080246504837749,1.6767035866546498
17.29,2.7176854040318825,1.5087395610890677,1.6767474607710873
17.3,2.7176141232333295,1.5094098122869881,1.6766123971975875
17.31,2.7175390214702704,1.5101169000429164,1.6767657453203255
17.32,2.7174583547727282,1.5108752747042145,1.677406561002866
17.330000000000002,2.7173931344725677,1.5114847191993472,1.6776300714261296
17.34,2.7173242506864064,1.5121270398404691,1.6777531182814294
17.35,2.7172532902918003,1.5127879571808667,1.6774681068554782
17.36,2.7171913589609202,1.5133663317953134,1.6776524794714307
17.37,2.7171196279150363,1.514035060942014,1.6780156486272173
17.38,2.717058297688092,1.5146048745586642,1.6780463907682177
17.39,2.716994220324727,1.5152000396100822,1.6779237784066638
17.400000000000002,2.7169367046804505,1.5157348740788044,1.6776726898302585
17.41,2.7168713554472577,1.5163439912232786,1.677204591396096
17.42,2.716813765047778,1.5168831680952815,1.6767406864315137
