t,rpm_L_measured,rpm_R_measured,vx_computed,vyaw_computed,vx_variance,vyaw_variance
4.9,56.68826460131468,56.364299482585544,0.2959709206628919,-0.005654257983437698,1.9739208802178718e-05,0.0008772981689857211
4.91,56.01674381637453,54.73478579216972,0.28994682649336256,-0.022374388394735083,1.9739208802178718e-05,0.0008772981689857211
4.92,55.42439357913329,56.6870386026716,0.2935070431048238,0.02203731294466475,1.9739208802178718e-05,0.0008772981689857211
4.93,56.503636686280835,55.04448816251801,0.2920323079555862,-0.025466946015276215,1.9739208802178718e-05,0.0008772981689857211
4.94,55.77945625616499,57.45865584612645,0.29645668423911353,0.029307561642966107,1.9739208802178718e-05,0.0008772981689857211
4.95,57.46350640508912,58.99361890740283,0.3048840411165922,0.02670550109130365,1.9739208802178718e-05,0.0008772981689857211
4.96,54.33414848518307,56.38533512067555,0.2898629302545175,0.035799960362248494,1.9739208802178718e-05,0.0008772981689857211
4.97,56.320092876209124,54.09176952898261,0.2890575798344312,-0.03889157920816344,1.9739208802178718e-05,0.0008772981689857211
4.98,54.52483325551298,56.25612012976799,0.2900238577607267,0.030216656252311146,1.9739208802178718e-05,0.0008772981689857211
4.99,55.310720585099396,58.58304374251921,0.2981731777511115,0.05711281328623252,1.9739208802178718e-05,0.0008772981689857211
5.0,58.932414188859006,57.95947165751261,0.30602224153268154,-0.01698105060468284,1.9739208802178718e-05,0.0008772981689857211
5.01,58.37000149144834,57.59447583149235,0.3035942916959422,-0.013535476199934005,1.9739208802178718e-05,0.0008772981689857211
5.0200000000000005,56.43240323314057,58.50618154022812,0.3009085112816856,0.03619425941511175,1.9739208802178718e-05,0.0008772981689857211
5.03,55.49277536583324,57.87712364018042,0.29680170154625773,0.04161472790160344,1.9739208802178718e-05,0.0008772981689857211
5.04,53.738344907672335,58.75704973802368,0.29451225448466933,0.08759292347537455,1.9739208802178718e-05,0.0008772981689857211
5.05,56.64358490356315,58.3990879250587,0.3011810131731104,0.030639307753806227,1.9739208802178718e-05,0.0008772981689857211
5.0600000000000005,60.2002775277792,59.121820056366666,0.31238452098439756,-0.018822633718881265,1.9739208802178718e-05,0.0008772981689857211
5.07,57.81764063883869,57.726334813769824,0.3024934203737286,-0.0015935872737018095,1.9739208802178718e-05,0.0008772981689857211
